funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Petco Love,2025,990-SchI,BOWLING GREEN WARREN COUNTY HUMANE SOCIETY,61-0653278,BOWLING GREEN,KY,36875,44118,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF BAYTOWN ANIMAL SERVICES AND ADOPTION SHELTER,74-6000246,BAYTOWN,TX,36500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MAUI HUMANE SOCIETY,99-6000953,PUUNENE,HI,36250,3700,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ALLEY CAT ADVOCATES INC,61-1343210,LOUISVILLE,KY,36000,15105,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MCKAMEY ANIMAL CENTER,01-0824858,CHATTANOOGA,TN,35800,8824,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MSPCA - ANGELL,04-2103597,BOSTON,MA,35500,24439,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PASADENA HUMANE SOCIETY & SPCA,95-1643344,PASADENA,CA,35000,100,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMAN ANIMAL BOND RESEARCH INITIATIVE (HABRI) FOUNDATION,27-4159453,WASHINGTON,DC,35000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MY FURRY VALENTINE,47-1892268,CINCINNATI,OH,35000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SAN BERNARDINO COUNTY ANIMAL CARE,95-6002748,SAN BERNARDINO,CA,35000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SOUTH SUBURBAN HUMANE SOCIETY,23-7165004,MATTESON,IL,35000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MIAMI-DADE COUNTY ANIMAL SERVICES,59-6000573,DORAL,FL,33000,24829,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,COLONY CATS,04-3749543,COLUMBUS,OH,33000,13,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL FRIENDS ALLIANCE,20-4969731,FORT COLLINS,CO,32725,4606,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPAY N SAVE,30-0693930,LONGWOOD,FL,31900,23206,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,GREATER ANDROSCOGGIN HUMANE SOCIETY,01-6011843,LEWISTON,ME,30992,3874,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HEAVEN CAN WAIT ANIMAL HAVEN,26-1869768,MUSKEGON,MI,30900,297,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MEOOWZRESQ,26-3035880,ORANGE,CA,30000,1857,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,DALLAS CAT LADY,45-2647771,DALLAS,TX,30000,532,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,INKY BLUE SEA COMPANION ANIMAL RESCUE INC,27-4725295,NEW YORK,NY,30000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PROJECT DELTA INC,81-2180653,DAYTON,MN,30000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,RUNAWAYS ANIMAL RESCUE,84-4580695,PORT RICHEY,FL,30000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,TIPTON COUNTY PAWS AND CLAWS,46-1526853,ATOKA,TN,30000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,UNICOI COUNTY ANIMAL SHELTER,20-8986267,ERWIN,TN,30000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PLANNED PETHOOD OF GEORGIA INC,90-0516757,DULUTH,GA,29863,5081,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,EVERETT ANIMAL SHELTER CITY OF EVERETT,91-6001248,EVERETT,WA,29300,3248,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KAT VET SPAY NEUTER & RESCUE,87-2304923,PONCHATOULA,LA,29025,20634,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FORT BEND COUNTY ANIMAL SERVICES,74-6001969,ROSENBERG,TX,28900,2560,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THIRD COAST PETS ALIVE,88-3125110,MONTGOMERY,TX,28500,402,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUB CITY HUMANE SOCIETY,27-5160904,HATTIESBURG,MS,28500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WILD CAT FOUNDATION (AKA SPAYNATION),02-0647617,LAFAYETTE,LA,28125,28845,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,TAILS HUMANE SOCIETY,36-4334785,DEKALB,IL,28000,5,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FURRY FRIENDS HUMANE INC,59-2111273,JUPITER,FL,28000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,AVIAN SANCTUARY AND PROTECTION,27-2857728,WEST VALLEY,UT,27500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PROVERBS 1210 ANIMAL RESCUE & ADOPTION INC,06-1792932,BURNS,TN,27500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HOUSTON HUMANE SOCIETY,74-1340341,HOUSTON,TX,27400,4200,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ASHEVILLE HUMANE SOCIETY,56-1444098,ASHEVILLE,NC,26800,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,LEAGUE FOR ANIMAL WELFARE,31-0818511,BATAVIA,OH,26650,10835,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,COMMUNITY ANIMAL WELFARE SOCIETY,87-0515959,SANDY,UT,26500,112,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,JEFFERSONVILLE ANIMAL SHELTER,35-6001067,JEFFERSONVILLE,IN,26500,59,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL RESCUE LEAGUE OF BERKS COUNTY INC,23-1417505,BIRDSBORO,PA,26125,164,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CINCINNATI ANIMAL CARE HUMANE SOCIETY,85-2177478,CINCINNATI,OH,26050,1717,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PARTNERS FOR PETS RESCUE AND REHAB ANIMAL SHELTER,36-4521704,TROY,IL,26000,6665,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF VALDOSTALOWNDES COUNTY,58-1874746,VALDOSTA,GA,26000,6349,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,VOORHEES ANIMAL ORPHANAGE,22-2914004,VOORHEES,NJ,26000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,STRAY PAWS ANIMAL HAVEN,83-1526587,REDONDO BEACH,CA,25625,34778,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF INDIANAPOLIS (AKA INDY HUMANE),35-0876385,INDIANAPOLIS,IN,25500,6845,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SHELTER TO SOLDIER INC,46-0906020,SAN DIEGO,CA,25500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SOUL DOG RESCUE,45-4137227,ENGLEWOOD,CO,25350,9008,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,TUPELO LEE HUMANE SOCIETY,64-0646841,TUPELO,MS,25100,4132,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF HARLINGEN DBA RIO GRANDE VALLEY HUMANE SOCIETY,74-2516749,MISSION,TX,25000,2509,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FIRST COAST NO MORE HOMELESS PETS,01-0709158,JACKSONVILLE,FL,25000,1040,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPCA FLORIDA,59-1939655,LAKELAND,FL,25000,235,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NORTHWEST ORGANIZATION FOR ANIMAL HELP AKA THE NOAH CENTER,91-1362069,STANWOOD,WA,25000,128,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,AGGIELAND HUMANE SOCIETY FORMERLY BAS,74-2150288,BRYAN,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL DEFENSE LEAGUE OF ARIZONA,74-2493030,PHOENIX,AZ,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ANIMAL PROTECTIVE LEAGUE OF SPRINGFIELD AND SANGAMON COUNTY,23-7095476,SPRINGFIELD,IL,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ARLINGTON ANIMAL SERVICES,75-6000450,ARLINGTON,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,BISSELL PET FOUNDATION,38-3853264,GRAND RAPIDS,MI,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF EARLY,75-6004272,EARLY,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF HARKER HEIGHTS PET ADOPTION CENTER,74-1402838,HARKER HEIGHTS,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,COMMUNITY ANIMAL MEDICINE PROJECT DBA SPAY NEUTER PROJECT LOS ANGELES,20-8542566,LOS ANGELES,CA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FAIRFIELD COUNTY COUNCIL,57-6000347,WINNSBORO,SC,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FREEDOM STREET RESCUE,46-3269075,HOUSTON,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUNTINGTON CABELL WAYNE ANIMAL CONTROL SHELTER,55-0658795,HUNTINGTON,WV,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,IREDELL COUNTY ANIMAL SERVICES,56-6000309,STATESVILLE,NC,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MORENO VALLEY ANIMAL SHELTER,33-0076484,MORENO VALLEY,CA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,NATIONAL ANIMAL CARE & CONTROL ASSOCIATION (NACA),74-2158707,MURRIETA,CA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ORANGE COUNTY ANIMAL SERVICES (NC),56-6000327,CHAPEL HILL,NC,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PET ALLIANCE OF GREATER ORLANDO,59-0637883,ORLANDO,FL,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SAN ANTONIO HUMANE SOCIETY,74-6024105,SAN ANTONIO,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SIOUX FALLS HUMANE SOCIETY,46-0239786,SIOUX FALLS,SD,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SKECHERS FOUNDATION,27-3158320,MANHATTAN BEACH,CA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SPAY OKLAHOMA,73-1554828,TULSA,OK,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SWEET PAWS RESCUE INC,27-4638058,GROVELAND,MA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,TADSAW INC,45-4556055,SAN ANTONIO,TX,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THROW AWAY DOGS PROJECT,46-4902227,HUNTINGDON VALLEY,PA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WAGS PET ADOPTIONWESTMINSTER ADOPTION GRP SERVICE,45-2740601,WESTMINSTER,CA,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WORKING DOGS FOR CONSERVATION,20-2708654,BOZEMAN,MT,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,YANCEY COUNTY HUMANE SOCIETY,58-1615767,BURNSVILLE,NC,25000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KERN COUNTY ANIMAL SERVICES,95-6000925,BAKERSFIELD,CA,24250,21767,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HILL COUNTRY ANIMAL LEAGUE,74-2401243,BOERNE,TX,24214,12423,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,YOUR NEW BEST FRIEND PET RESCUE,47-4743914,ACWORTH,GA,24000,10621,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THE FIX FOUNDATION,81-0660851,FRANKLIN,KY,24000,1843,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,KITSAP HUMANE SOCIETY,91-0728353,SILVERDALE,WA,23965,4161,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HEAVEN CAN WAIT ANIMAL SOCIETY,88-0450947,LAS VEGAS,NV,23600,2962,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,FIX OUR FERALS DBA ANIMAL FIX CLINIC,94-3297241,PINOLE,CA,23400,12588,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MATCHDOG RESCUE,82-2627297,MARLTON,NJ,23400,1091,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE OHIO,34-1897582,TOLEDO,OH,23125,5525,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SALEM FRIENDS OF FELINES,68-0577560,KEIZER,OR,23000,11570,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,J&R AQUATIC ANIMAL RESCUE,85-0555791,MENASHA,WI,23000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,ST FRANCIS SOCIETY,59-3469332,TAMPA,FL,23000,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,EDGAR AND IVY'S CAT SANCTUARY INC,84-3347374,CORPUS CHRISTI,TX,22925,3157,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MIAMI COUNTY ANIMAL SHELTER,31-6000055,TROY,OH,22815,3104,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PRAIRIE PAWS ANIMAL SHELTER,48-0529856,OTTAWA,KS,22725,6948,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THE NOBODY'S CATS FOUNDATION,45-4719031,CAMP HILL,PA,22500,15675,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,BROOKLYN BRIDGE ANIMAL WELFARE COALITION,26-1482964,BROOKLYN,NY,22500,15576,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MARION ANIMAL RESOURCE CONNECTION MARC,45-3711812,JASPER,TN,22500,76,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,COMPASSIONATE ANIMAL RESCUE EFFORTS OF DUTCHESS COUNTY (AKA CARE OF DC),81-4559159,WAPPINGERS FALLS,NY,22500,45,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,BUNNY WORLD FOUNDATION INC,26-3792479,LOS ANGELES,CA,22500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,MUDDY PAWS RESCUE,47-5496436,NEW YORK,NY,22500,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THE HUMANE SOCIETY OF NORTH MYRTLE BEACH,57-1116175,NORTH MYRTLE BEACH,SC,22400,82,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HOUSTON PETSET,20-0800623,HOUSTON,TX,21722,17744,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF HARRISBURG AREA INC,23-1365361,HARRISBURG,PA,21700,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PROVIDENCE ANIMAL CENTER,23-1440112,MEDIA,PA,21700,0,N/A,GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY SILICON VALLEY,94-1196215,MILPITAS,CA,21300,8395,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,CITY OF LONGVIEW TEXAS,75-6000588,LONGVIEW,TX,21200,2929,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,PROMOTION OF ANIMAL WELFARE SOCIETY (PAWS),68-0193922,OROVILLE,CA,21000,26546,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,SFC VIRGINIA,84-2340045,SPOTSYLVANIA,VA,20500,145,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,YORK COUNTY SPCA,23-1399588,YORK,PA,20500,26,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,THE FAYETTE COUNTY HUMANE SOCIETY,31-1009520,WASHINGTON COURT HOUSE,OH,20475,7348,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,HUMANE SOCIETY OF ROCHESTER AND MONROE COUNTY PCA INC (AKA LOLLYPOP FARM),16-0743047,FAIRPORT,NY,20100,17342,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,WOODS HUMANE SOCIETY,95-2058587,SAN LUIS OBISPO,CA,20039,10444,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
Petco Love,2025,990-SchI,A PROMISED LAND ANIMAL RESCUE,81-1658404,HUDSON,FL,20000,702,"VACCINES, PRODUCTS",GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202523519349301407/IRS990ScheduleI
